"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","60"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","102"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/brazos.brazos","0","38","6","1","36.959740","0","260"
"/Game/Fire_VDB/Material/M_SparseVolumeMaterial.M_SparseVolumeMaterial","0","160","85","4","340.985291","0","536"
"/Game/objetos/DefaultMaterial.DefaultMaterial","0","17","18","1","16.755669","0","33"
"/Game/objetos/pbr_shader.pbr_shader","0","14","2","1","0.000000","0","70"
"/Game/objetos/m_Drake_Red.m_Drake_Red","0","14","2","1","0.000000","0","70"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","9","3","1","7.371593","0","28"
"/Game/NewMaterial.NewMaterial","0","104","93","1","90.863571","0","435"
"/Game/Blueprints/M_ParticlePointer.M_ParticlePointer","0","10","3","1","8.931499","0","47"
"/Game/objetos/map/Tex_0035_1_dds.Tex_0035_1_dds","0","14","3","1","13.041358","0","55"
"/Game/objetos/Tex_0005_1_dds2.Tex_0005_1_dds2","0","14","3","1","0.000000","0","55"
"/Game/objetos/map/Tex_0006_1_dds_ncl1_1.Tex_0006_1_dds_ncl1_1","0","14","6","1","13.364817","0","38"
"/Game/objetos/Tex_0005_1_dds1.Tex_0005_1_dds1","0","14","6","1","0.000000","0","38"
"/Game/objetos/Tex_0005_1_dds3.Tex_0005_1_dds3","0","14","14","1","11.940682","0","20"
"/Game/objetos/Tex_0005_1_dds4.Tex_0005_1_dds4","0","14","14","1","12.438157","0","20"
"/Game/objetos/map/Tex_0031_0_dds.Tex_0031_0_dds","0","14","4","1","11.169079","0","82"
"/Game/objetos/map/Tex_0030_0_dds.Tex_0030_0_dds","0","14","4","1","0.000000","0","82"
"/Game/Blueprints/BP_Materials/M_Tortuga.M_Tortuga","0","26","1","1","24.752851","0","91"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","67","19","1","66.700157","0","260"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/harry_anims/standardSurface1.standardSurface1","49","26","2","1","31.893930","0","90"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/harry_anims/piernas.piernas","49","26","2","1","0.000000","0","90"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/harry_anims/pelo.pelo","49","26","2","1","0.000000","0","90"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/harry_anims/cuerpo.cuerpo","49","26","2","1","0.000000","0","90"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/harry_anims/cabeza.cabeza","49","26","2","1","0.000000","0","90"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/harry_anims/brazos.brazos","49","26","2","1","0.000000","0","90"
"/Game/Mesh_Enemy/Mat.Mat","49","26","2","1","0.000000","0","90"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/Blueprints/BP_Materials/M_Door.M_Door","49","0","20","1","0.000000","0","0"
"/Game/Fbx_Default_Material.Fbx_Default_Material","49","0","14","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/standardSurface1.standardSurface1","49","26","2","1","31.956013","0","116"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/piernas.piernas","49","26","2","1","0.000000","0","116"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/pelo.pelo","49","26","2","1","0.000000","0","116"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/cuerpo.cuerpo","49","26","2","1","0.000000","0","116"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/cabeza.cabeza","49","26","2","1","0.000000","0","116"
"/Game/ThirdPerson/Blueprints/PJ_Mesh/brazos.brazos","49","38","5","1","36.538952","0","184"
"/Game/objetos/pbr_shader.pbr_shader","49","14","1","1","0.000000","0","30"
"/Game/objetos/m_Drake_Red.m_Drake_Red","49","14","1","1","0.000000","0","30"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","9","1","1","6.810310","0","46"
"/Game/Blueprints/M_ParticlePointer.M_ParticlePointer","49","10","2","1","8.701805","0","51"
"/Game/objetos/map/grifindor/Tex_0007_0_dds.Tex_0007_0_dds","49","14","1","1","15.049833","0","36"
"/Game/objetos/map/grifindor/Tex_0010_0_dds.Tex_0010_0_dds","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/Tex_0009_1_dds.Tex_0009_1_dds","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/Tex_0008_1_dds.Tex_0008_1_dds","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_woodplanks_mat_ncl1_1.pk_gryffindorcommonroom_woodplanks_mat_ncl1_1","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_tapestries_mat.pk_gryffindorcommonroom_tapestries_mat","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__22.pk_gryffindorcommonroom_atlas_02_unlit_mat__22","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_godrays_mat.pk_gryffindorcommonroom_godrays_mat","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_woodplanks_mat.pk_gryffindorcommonroom_woodplanks_mat","49","14","1","1","0.000000","0","49"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_windows.pk_gryffindorcommonroom_windows","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_bulbglows_mat.pk_gryffindorcommonroom_bulbglows_mat","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_fake_lighting_mat.pk_gryffindorcommonroom_fake_lighting_mat","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__2.pk_gryffindorcommonroom_atlas_02_unlit_mat__2","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_fireembers_mat.pk_gryffindorcommonroom_fireembers_mat","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_brick_mat.pk_gryffindorcommonroom_brick_mat","49","14","1","1","0.000000","0","43"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__31.pk_gryffindorcommonroom_atlas_02_unlit_mat__31","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__33.pk_gryffindorcommonroom_atlas_02_unlit_mat__33","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__29.pk_gryffindorcommonroom_atlas_02_unlit_mat__29","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_7.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_7","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_4.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_4","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_3.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_3","49","14","1","1","0.000000","0","39"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__32.pk_gryffindorcommonroom_atlas_02_unlit_mat__32","49","14","1","1","0.000000","0","44"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_9.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_9","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_8.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_8","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_6.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_6","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_5.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_5","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_19.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_19","49","14","1","1","0.000000","0","44"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_16.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_16","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_18.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_18","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_17.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_17","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_14.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_14","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_12.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_12","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_2.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_2","49","14","1","1","0.000000","0","43"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_15.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_15","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_13.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_13","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_11.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_11","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_1.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_1","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_9.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_9","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_8.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_8","49","14","1","1","0.000000","0","43"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_10.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_10","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11.pk_gryffindorcommonroom_atlas_02_unlit_mat__11","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_7.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_7","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_6.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_6","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_5.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_5","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_4.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_4","49","14","1","1","0.000000","0","43"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_2.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_2","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_14.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_14","49","14","1","1","0.000000","0","41"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_3.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_3","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_15.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_15","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_13.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_13","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_12.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_12","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_1.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_1","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5.pk_gryffindorcommonroom_atlas_02_unlit_mat__5","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_11.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_11","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_10.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_10","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/Tex_0072_1_dds_ncl1_1.Tex_0072_1_dds_ncl1_1","49","14","1","1","0.000000","0","36"
"/Game/objetos/map/Tex_0052_0_dds_ncl1_1.Tex_0052_0_dds_ncl1_1","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0073_0_dds.Tex_0073_0_dds","49","14","2","1","0.000000","0","46"
"/Game/objetos/map/Tex_0072_1_dds.Tex_0072_1_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0050_0_dds1.Tex_0050_0_dds1","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0052_0_dds.Tex_0052_0_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0032_0_dds.Tex_0032_0_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0031_1_dds.Tex_0031_1_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0035_1_dds.Tex_0035_1_dds","49","14","14","1","12.322564","0","20"
"/Game/objetos/map/Tex_0034_0_dds.Tex_0034_0_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0033_0_dds.Tex_0033_0_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0017_0_dds.Tex_0017_0_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0016_0_dds.Tex_0016_0_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0012_0_dds.Tex_0012_0_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0010_0_dds_ncl1_1.Tex_0010_0_dds_ncl1_1","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0014_0_dds.Tex_0014_0_dds","49","14","1","1","0.000000","0","41"
"/Game/objetos/map/Tex_0013_0_dds.Tex_0013_0_dds","49","14","2","1","0.000000","0","34"
"/Game/objetos/map/Tex_0011_0_dds.Tex_0011_0_dds","49","14","14","1","0.000000","0","20"
"/Game/objetos/map/Tex_0009_1_dds.Tex_0009_1_dds","49","14","14","1","0.000000","0","20"
"/Game/objetos/map/Tex_0010_0_dds.Tex_0010_0_dds","49","14","14","1","0.000000","0","20"
"/Game/objetos/map/Tex_0008_1_dds.Tex_0008_1_dds","49","14","14","1","0.000000","0","20"
"/Game/objetos/map/Tex_0007_0_dds.Tex_0007_0_dds","49","14","14","1","0.000000","0","20"
"/Game/objetos/map/Tex_0005_1_dds.Tex_0005_1_dds","49","14","14","1","0.000000","0","20"
"/Game/objetos/map/Tex_0006_1_dds_ncl1_1.Tex_0006_1_dds_ncl1_1","49","14","1","1","10.152013","0","52"
"/Game/objetos/map/Tex_0006_1_dds.Tex_0006_1_dds","49","14","14","1","0.000000","0","20"
"/Game/objetos/Tex_0006_1_dds.Tex_0006_1_dds","49","14","14","1","0.000000","0","20"
"/Game/objetos/Tex_0005_1_dds3.Tex_0005_1_dds3","49","14","1","1","9.884456","0","89"
"/Game/objetos/Tex_0005_1_dds4.Tex_0005_1_dds4","49","14","9","1","13.568227","0","74"
"/Game/objetos/Tex_0005_1_dds1.Tex_0005_1_dds1","49","14","1","1","0.000000","0","52"
"/Game/objetos/Tex_0005_1_dds2.Tex_0005_1_dds2","49","14","14","1","0.000000","0","20"
"/Game/objetos/material_3.material_3","49","14","1","1","0.000000","0","34"
"/Game/objetos/material_5.material_5","49","14","14","1","0.000000","0","20"
"/Game/objetos/map/Tex_0031_0_dds.Tex_0031_0_dds","49","14","2","1","10.156935","0","64"
"/Game/objetos/map/Tex_0030_0_dds.Tex_0030_0_dds","49","14","2","1","0.000000","0","64"
"/Game/Blueprints/BP_Materials/M_Tortuga.M_Tortuga","49","26","3","1","18.725920","0","300"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","82","23","1","96.897606","0","1540"
"/Game/Fire_VDB/Material/M_SparseVolumeMaterial.M_SparseVolumeMaterial","49","160","127","4","176.236755","0","414"
"/Game/NewMaterial.NewMaterial","49","112","2","1","60.757668","0","855"
"/Game/objetos/DefaultMaterial.DefaultMaterial","49","17","18","1","12.642275","0","18"
"","49","1","0","1","0.000000","1","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/BufferVisualization/BaseColor.BaseColor","49","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
